ip	asn	bgp_prefix	cc	registry	allocated	as_org
168.62.28.127	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.29.198	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.192.96	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.194.152	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.217.47	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.222.80	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.222.119	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
168.62.222.157	8075	168.62.0.0/15	US	arin	2011-06-22	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.69.214.26	13335	172.69.214.0/24	US	arin	2015-02-25	CLOUDFLARENET - Cloudflare, Inc., US
172.70.38.196	13335	172.70.38.0/24	US	arin	2015-02-25	CLOUDFLARENET - Cloudflare, Inc., US
172.71.191.8	13335	172.71.191.0/24	US	arin	2015-02-25	CLOUDFLARENET - Cloudflare, Inc., US
172.170.252.66	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.170.252.81	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.170.252.89	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.171.104.101	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.65.71	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.65.155	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.65.194	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.65.200	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.67.212	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.67.219	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.68.5	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.68.38	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.68.167	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.68.188	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.69.26	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.69.74	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.89.66	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.89.215	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.90.141	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.90.147	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.90.165	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.98.150	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.100.197	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.101.19	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.101.54	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.102.222	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.105.59	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.105.112	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.105.137	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.107.70	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.107.212	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.109.62	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.109.96	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.110.183	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.110.217	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.110.223	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.110.255	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.111.127	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.111.134	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.111.225	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.0	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.20	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.30	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.52	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.79	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.121.121	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.122.117	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.122.242	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.123.103	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.124.253	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.173.125.149	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.177.72.239	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.177.113.225	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.98.35	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.102.90	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.111.129	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.116.98	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.116.201	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.117.213	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.118.240	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.120.86	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.125.210	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.126.28	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.128.27	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.128.122	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.128.123	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.129.207	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.130.176	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.131.194	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.132.164	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.133.59	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.133.240	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.141.70	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.141.216	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.146.4	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.146.219	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.147.44	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.149.165	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.157.231	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.158.20	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.162.176	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.165.9	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.168.128	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.170.200	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.170.246	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.176.43	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.176.168	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.177.244	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.178.140	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.179.111	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.181.129	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.181.181	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.216.145	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.241.158	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.184.243.1	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.8.173	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.12.221	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.13.186	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.14.254	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.20.58	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.20.74	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.28.194	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.28.204	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.28.212	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.51.244	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.93.183	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.94.8	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.94.85	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.95.58	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.185.95.73	8075	172.160.0.0/11	GB	ripencc	2000-03-24	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.17.21	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.17.96	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.20.249	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.21.62	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.21.65	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.21.121	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.21.154	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.22.12	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.22.145	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.22.173	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.22.196	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.23.57	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.23.101	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.41.55	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.41.139	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.41.200	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.42.89	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.42.119	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.42.161	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.44.42	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.44.54	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.44.84	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.45.18	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.45.40	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.45.173	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.45.212	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.73.117	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.193.141	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.193.177	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.194.112	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.196.27	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.199.35	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.200.17	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.200.171	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.200.206	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.200.208	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.201.55	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.202.201.169	8075	172.200.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.208.154.115	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.208.154.144	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.208.154.161	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.208.154.235	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.208.154.242	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.145.239	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.146.17	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.176.79	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.176.227	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.178.55	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.179.70	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.179.140	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.180.160	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.180.197	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.181.61	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.181.178	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.181.181	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.181.186	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.181.227	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.182.30	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.185.234	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.186.35	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.188.95	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.188.135	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.188.146	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.188.229	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.190.8	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.190.13	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.190.143	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.192.73	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.192.90	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.192.92	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
172.212.193.164	8075	172.208.0.0/13	GB	ripencc	2002-02-13	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
